Student,Device,DateTime,VideoFile,Timestamp,Confidence,Prediction,Location
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_46.00,0.22237038612365723, WineBottle2, 201.79:218.86:161.66:78.97
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_45.75,0.3186549246311188, WineBottle2, 201.73:218.22:161.32:78.2
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_46.25,0.24684181809425354, WineBottle2, 201.68:219.07:161.67:78.26
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_46.50,0.23813356459140778, WineBottle2, 201.86:218.19:162.05:79.28
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_47.00,0.2383042722940445, WineBottle2, 201.86:218.19:162.04:79.27
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_50.75,0.2237679660320282, WineBottle2, 201.94:217.92:162.39:84.77
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_51.00,0.654582679271698, WineBottle2, 167.8:470.5:263.51:75.98
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_51.25,0.606224536895752, WineBottle2, 253.15:518.04:274.98:80.61
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_51.50,0.4201705753803253, WineBottle2, 255.31:520.33:271.61:82.32
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_51.75,0.4195634126663208, WineBottle2, 254.57:524.04:270.24:89.22
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_52.00,0.44405487179756165, WineBottle1, 251.5:569.83:275.44:89.99
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_52.25,0.4682401716709137, WineBottle1, 243.99:591.76:287.45:92.47
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_06_52.50,0.6377253532409668, WineBottle1, 229.55:614.49:292.14:105.7
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_00.00,0.7185218930244446, WineBottle2, 217.66:526.76:301.18:85.84
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_00.25,0.6488819122314453, WineBottle1, 248.31:587.64:282.38:90.44
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_00.50,0.3605390787124634, WineBottle1, 248.78:613.75:275.84:84.39
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_01.00,0.37097465991973877, WineBottle1, 248.53:613.82:275.48:84.57
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_00.75,0.3555755615234375, WineBottle1, 248.72:613.75:275.78:84.43
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_03.00,0.36881932616233826, WineBottle1, 240.34:604.84:304.95:90.58
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_02.75,0.3096276521682739, WineBottle1, 248.23:614.2:275.26:83.89
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_03.25,0.6659124493598938, WineBottle2, 227.6:525.46:258.45:71.06
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_04.00,0.3264435827732086, WineBottle2, 214.44:296.42:133.56:51.36
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_04.25,0.4184665083885193, WineBottle2, 131.3:490.36:190.66:93.03
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_04.50,0.3433178663253784, WineBottle2, 132.58:488.03:192.76:93.97
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_11.25,0.34721922874450684, WineBottle2, 219.69:276.66:103.24:46.22
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_11.50,0.3259759247303009, WineBottle2, 219.69:276.45:103.33:47.05
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_11.75,0.45781567692756653, WineBottle2, 219.24:266.29:112.51:71.07
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_12.00,0.5003693103790283, WineBottle1, 249.25:529.77:280.96:92.43
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_12.00,0.24284589290618896, WineBottle2, 249.21:532.71:281.2:94.89
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_12.25,0.4803018271923065, WineBottle1, 247.71:553.42:283.15:94.89
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_15.00,0.3563558757305145, WineBottle2, 157.77:401.46:153.71:310.99
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_15.25,0.3563558757305145, WineBottle2, 157.77:401.46:153.71:310.99
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_18.75,0.34676793217658997, WineBottle1, 151.92:369.75:146.01:368.36
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.00,0.603751003742218, WineBottle2, 263.42:491.96:252.33:121.93
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.50,0.569577693939209, WineBottle2, 186.76:520.34:301.58:111.47
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.50,0.2765330374240875, WineBottle1, 188.1:517.76:299.51:106.27
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.25,0.6054719686508179, WineBottle2, 263.42:491.97:252.33:121.89
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.75,0.6837159395217896, WineBottle2, 138.55:474.66:202.95:91.12
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.75,0.44831281900405884, WineBottle2, 227.29:222.54:280.97:67.87
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_25.75,0.401233971118927, WineBottle2, 185.0:222.85:195.17:60.72
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_26.00,0.6387752294540405, WineBottle2, 138.14:476.02:202.87:91.94
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_26.00,0.3518819510936737, WineBottle2, 220.48:221.42:273.57:73.16
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_26.00,0.3183041512966156, WineBottle2, 181.22:221.71:192.91:64.93
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_30.50,0.5010566711425781, WineBottle2, 156.81:457.52:192.72:101.04
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_30.75,0.45134761929512024, WineBottle2, 183.54:221.94:170.43:52.66
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_30.75,0.27669405937194824, WineBottle2, 165.55:448.47:184.88:98.62
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_31.00,0.5240835547447205, WineBottle2, 216.68:232.34:135.95:78.13
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_31.25,0.5230191946029663, WineBottle2, 229.8:243.73:130.98:75.18
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_32.00,0.6069921255111694, WineBottle2, 229.52:244.14:131.24:75.91
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_31.75,0.5657010078430176, WineBottle2, 229.65:243.83:130.63:76.52
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_32.25,0.30127230286598206, WineBottle2, 229.66:243.79:132.4:69.09
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_33.75,0.37111225724220276, WineBottle2, 229.67:243.83:132.43:68.53
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_47.75,0.6097793579101562, WineBottle2, 229.77:243.01:131.65:77.13
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_49.75,0.4522925913333893, WineBottle2, 229.9:243.43:131.64:77.11
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_50.25,0.4869028627872467, WineBottle2, 229.87:242.98:131.57:77.42
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_50.75,0.5363840460777283, WineBottle2, 230.36:242.42:131.92:76.89
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_51.00,0.38683661818504333, WineBottle2, 233.79:238.51:133.59:78.23
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_54.00,0.7374151349067688, WineBottle2, 253.89:524.52:243.17:73.03
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_54.75,0.29387977719306946, WineBottle2, 113.84:514.09:154.22:84.05
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_55.25,0.25600913166999817, WineBottle2, 113.69:513.91:153.96:83.65
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_07_55.00,0.29373472929000854, WineBottle2, 113.84:514.07:154.23:84.05
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_09.25,0.4862670302391052, WineGlass, 186.93:353.49:157.28:362.87
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_10.25,0.671808123588562, WineBottle2, 214.85:448.93:292.25:91.7
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_10.50,0.699185311794281, WineBottle2, 221.44:443.62:288.34:93.52
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_10.75,0.6916466355323792, WineBottle2, 245.28:460.1:289.11:88.95
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_10.75,0.22616301476955414, WineBottle1, 244.7:457.19:286.38:89.39
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_14.00,0.48073840141296387, Red-Solo-Cups, 189.17:339.33:196.62:249.42
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_16.75,0.36172667145729065, WineBottle2, 155.59:405.57:199.26:107.42
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_17.00,0.3674251437187195, WineBottle2, 155.6:405.56:199.3:107.45
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_31.00,0.4261896014213562, WineBottle2, 199.83:195.51:134.68:68.11
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_31.25,0.2893947958946228, WineBottle2, 200.36:196.51:134.16:71.66
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_33.00,0.29749810695648193, WineBottle2, 200.17:196.93:134.09:68.96
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_33.25,0.35280221700668335, WineBottle2, 200.22:197.43:133.86:68.59
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_43.25,0.3425692319869995, WineBottle2, 259.82:465.65:261.16:98.06
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_43.75,0.2575276792049408, WineBottle2, 252.47:468.81:275.43:107.53
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_43.75,0.22497527301311493, WineBottle1, 253.88:470.67:273.33:99.63
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_43.50,0.3409522473812103, WineBottle2, 259.82:465.62:261.15:98.08
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_44.00,0.6060219407081604, WineBottle2, 167.68:457.69:263.91:125.89
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_45.25,0.6619164943695068, WineBottle2, 235.02:238.26:100.22:64.19
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_08_49.00,0.21469733119010925, WineBottle2, 205.61:399.38:212.61:114.54
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_24.75,0.6209122538566589, WineBottle2, 160.23:497.38:227.81:190.63
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_25.00,0.621519923210144, WineBottle2, 160.25:497.37:227.79:190.64
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_28.25,0.26892250776290894, WineBottle1, 155.1:544.77:237.83:161.77
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_28.50,0.8046103119850159, WineBottle2, 162.82:522.87:252.96:107.06
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_28.75,0.7734230160713196, WineBottle2, 163.63:525.17:253.41:96.14
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_29.00,0.6516073346138, WineBottle2, 188.27:506.24:246.02:93.11
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_29.00,0.24251799285411835, WineBottle2, 248.41:206.81:231.37:67.43
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_29.25,0.6800305247306824, WineBottle2, 226.45:487.22:227.66:67.04
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_29.25,0.22981485724449158, WineBottle2, 294.35:224.48:194.24:74.54
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_30.25,0.2326587438583374, WineBottle2, 293.72:222.69:195.32:76.46
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_30.00,0.3834880590438843, WineBottle2, 227.02:490.23:226.46:63.42
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_30.00,0.24570757150650024, WineBottle2, 293.89:223.42:195.04:77.91
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_30.50,0.6505111455917358, WineBottle2, 226.89:488.95:226.97:67.72
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_30.75,0.6580977439880371, WineBottle2, 226.28:487.33:227.34:67.12
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_34.50,0.5203338265419006, WineBottle1, 257.3:554.82:264.63:85.39
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_34.75,0.5628387928009033, WineBottle1, 258.47:551.59:264.04:85.3
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_34.75,0.20128124952316284, WineBottle2, 257.86:551.86:265.16:90.33
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_35.00,0.7725186944007874, WineBottle2, 216.54:538.8:280.44:99.84
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_35.25,0.7369000911712646, WineBottle2, 213.37:541.12:284.53:95.59
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_35.50,0.3882601261138916, WineBottle1, 161.76:579.3:251.02:108.07
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_35.75,0.3492467999458313, WineBottle2, 127.31:464.91:180.88:91.38
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_36.00,0.3539685904979706, WineBottle2, 127.35:464.86:180.95:91.78
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_39.25,0.5186384320259094, WineBottle1, 147.24:535.71:220.7:115.95
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_39.50,0.5038177371025085, WineBottle2, 172.22:496.39:240.71:114.49
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_39.75,0.5023540258407593, WineBottle2, 247.3:231.02:180.83:90.42
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_40.00,0.23713357746601105, WineBottle2, 289.05:277.67:128.48:45.5
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_41.00,0.25318634510040283, WineBottle2, 289.05:277.74:128.99:47.29
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_09_40.75,0.2106200009584427, WineBottle2, 289.0:278.06:129.11:48.5
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_02.50,0.5053744912147522, WineBottle2, 192.9:418.93:316.07:166.59
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_02.75,0.30468159914016724, WineBottle2, 196.88:414.85:325.53:169.69
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_09.50,0.29683810472488403, WineBottle2, 253.65:373.98:191.23:73.03
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_10.75,0.27505871653556824, WineBottle2, 252.88:376.05:194.15:77.66
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_10.50,0.35795873403549194, WineBottle2, 253.73:374.14:191.31:73.86
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_11.00,0.6622971892356873, WineBottle2, 229.81:366.43:240.44:88.78
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_11.25,0.6416599750518799, WineBottle2, 224.77:360.44:245.28:86.78
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_12.00,0.647121250629425, WineBottle2, 224.8:360.55:245.69:87.17
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_18.75,0.6043108105659485, WineBottle2, 224.82:360.85:245.22:86.93
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_19.00,0.6231971979141235, WineBottle2, 224.75:360.61:244.79:85.99
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_19.50,0.7260856032371521, WineBottle2, 221.98:357.3:264.25:89.53
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_19.25,0.6234613060951233, WineBottle2, 224.75:360.6:244.78:85.98
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_35.75,0.44669488072395325, WineBottle1, 214.59:347.23:351.7:171.49
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_35.50,0.24709947407245636, WineBottle1, 214.18:341.46:354.61:152.05
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_36.00,0.5660719871520996, WineBottle1, 213.93:341.25:350.93:158.14
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_36.75,0.42352205514907837, WineBottle1, 213.71:345.93:350.51:168.04
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_38.00,0.33175697922706604, WineBottle1, 212.12:338.77:351.37:143.01
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_39.25,0.3239305019378662, WineBottle1, 215.17:341.54:352.21:147.0
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_39.00,0.21154595911502838, WineBottle1, 214.93:344.05:352.62:153.13
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_43.25,0.36044636368751526, WineBottle1, 213.56:342.27:352.92:176.1
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_43.50,0.47581180930137634, WineBottle1, 213.47:338.75:354.87:140.21
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_44.50,0.26074057817459106, WineBottle1, 213.59:346.01:354.23:159.92
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_46.25,0.4092344343662262, WineBottle1, 213.33:339.2:355.0:142.87
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_46.00,0.20168383419513702, WineBottle1, 213.74:341.69:351.75:156.04
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_48.75,0.38553255796432495, WineBottle1, 232.29:341.63:315.3:107.94
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_54.00,0.4438464045524597, WineBottle2, 252.81:355.85:210.39:61.1
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_54.25,0.5389584302902222, WineBottle2, 252.77:354.6:207.92:55.51
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_57.00,0.5219603180885315, WineBottle2, 252.88:354.5:208.11:55.25
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_56.75,0.22350358963012695, WineBottle2, 251.87:354.96:209.36:55.77
OurLady73, Phone, Sep_12_2023_0934_PM_Auckland_Wellington, GMT20230912-093415_Recording_as_640x1200.mp4,00_10_57.25,0.5748040080070496, WineBottle2, 252.88:354.69:207.94:54.8
